host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
53046634,Manhattan,Hell's Kitchen,Entire home/apt,225,3,20,3.17,2,68
63419128,Manhattan,Stuyvesant Town,Private room,120,3,2,0.32,1,0
7798275,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,25,1,0.27,1,5
4408261,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,1,0.16,1,0
2793924,Manhattan,Upper East Side,Entire home/apt,140,4,4,0.65,1,5
13126043,Manhattan,Midtown,Private room,89,3,1,0.16,2,26
1218437,Queens,Ditmars Steinway,Private room,40,20,1,1.0,1,156
88814777,Manhattan,Hell's Kitchen,Entire home/apt,145,6,10,2.63,1,163
193490396,Manhattan,Roosevelt Island,Entire home/apt,185,2,23,3.37,1,295
11061595,Brooklyn,Williamsburg,Entire home/apt,250,3,2,0.31,1,10
83490060,Bronx,Throgs Neck,Private room,99,1,1,0.16,1,318
137191484,Manhattan,Hell's Kitchen,Private room,120,1,31,4.67,5,321
230574578,Manhattan,Chelsea,Private room,75,2,17,2.8,1,11
6097531,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,3,1,0.24,1,158
5503926,Brooklyn,Williamsburg,Entire home/apt,250,3,16,2.35,1,271
221623897,Brooklyn,Crown Heights,Private room,30,5,2,0.32,1,220
20780113,Brooklyn,Canarsie,Entire home/apt,114,2,21,4.38,1,68
204006071,Queens,Long Island City,Private room,45,3,4,0.68,1,0
30377766,Queens,Jackson Heights,Private room,100,1,1,0.46,2,179
230646296,Bronx,Concourse Village,Private room,34,2,2,0.29,1,0
86078173,Brooklyn,Williamsburg,Private room,85,5,2,0.32,1,25
230653775,Manhattan,Morningside Heights,Entire home/apt,150,4,2,0.55,1,0
27264437,Brooklyn,Bedford-Stuyvesant,Private room,50,6,1,0.18,2,0
227872371,Queens,Springfield Gardens,Entire home/apt,75,1,40,6.19,2,300
111911758,Queens,Astoria,Private room,70,5,3,2.43,1,69
15788530,Brooklyn,Williamsburg,Private room,60,4,1,0.16,2,0
206025860,Queens,Forest Hills,Private room,37,1,1,0.16,1,249
133594005,Staten Island,St. George,Entire home/apt,135,3,3,1.76,1,232
23746969,Manhattan,Kips Bay,Entire home/apt,300,2,5,0.78,1,193
21934258,Manhattan,Harlem,Private room,65,4,8,1.7,1,0
14276413,Brooklyn,Bedford-Stuyvesant,Entire home/apt,300,2,2,0.3,1,0
230683611,Manhattan,Hell's Kitchen,Entire home/apt,180,2,2,0.32,1,0
69226908,Brooklyn,East Flatbush,Private room,40,1,15,2.37,1,90
226764496,Manhattan,Upper East Side,Private room,80,1,32,5.33,4,27
102763353,Manhattan,Midtown,Entire home/apt,160,30,1,0.16,2,0
226764496,Manhattan,Upper East Side,Private room,80,1,29,4.26,4,18
22920335,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,7,1,0.16,1,189
7985095,Manhattan,Hell's Kitchen,Entire home/apt,285,2,5,1.4,3,44
230108889,Queens,Kew Gardens Hills,Private room,49,4,6,0.95,2,111
93520536,Brooklyn,Bedford-Stuyvesant,Private room,60,3,9,1.43,1,20
39548500,Manhattan,Upper East Side,Entire home/apt,300,3,4,0.65,1,0
214678935,Brooklyn,Sunset Park,Private room,55,1,14,2.2,3,174
46389451,Manhattan,West Village,Entire home/apt,190,3,13,2.36,3,115
22983583,Queens,Woodhaven,Private room,30,2,8,1.76,1,0
230670970,Manhattan,Harlem,Entire home/apt,195,30,2,0.62,1,239
31307082,Staten Island,Arrochar,Entire home/apt,100,2,18,2.81,1,296
66913051,Brooklyn,Williamsburg,Entire home/apt,160,1,4,0.59,1,49
159336961,Brooklyn,Greenpoint,Private room,100,1,18,2.81,1,325
25573498,Manhattan,Morningside Heights,Entire home/apt,60,5,4,0.59,1,0
73618889,Brooklyn,Bushwick,Private room,65,1,14,6.67,1,44
3285978,Brooklyn,Bedford-Stuyvesant,Private room,50,1,3,0.46,2,0
230807441,Manhattan,Hell's Kitchen,Entire home/apt,450,4,2,0.32,1,158
37147077,Brooklyn,Greenpoint,Entire home/apt,115,3,2,0.32,1,0
230192510,Brooklyn,Fort Greene,Private room,48,30,1,1.0,25,59
227494795,Manhattan,Lower East Side,Entire home/apt,499,2,15,2.27,1,297
211549023,Manhattan,Midtown,Entire home/apt,240,2,12,2.0,13,304
47739675,Brooklyn,Williamsburg,Private room,500,28,1,0.16,1,89
230192510,Brooklyn,Fort Greene,Private room,48,30,1,0.48,25,58
130476089,Manhattan,Chelsea,Private room,80,1,2,0.48,2,0
79946214,Brooklyn,Downtown Brooklyn,Private room,109,1,16,2.53,1,66
43960739,Manhattan,Washington Heights,Private room,52,1,1,0.79,2,0
67987135,Brooklyn,Bedford-Stuyvesant,Entire home/apt,139,1,8,1.36,9,134
67987135,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,1,11,2.13,9,118
230801598,Brooklyn,Cypress Hills,Private room,80,1,10,1.51,1,32
146607158,Manhattan,Kips Bay,Entire home/apt,220,2,1,0.15,1,0
4491717,Manhattan,Hell's Kitchen,Private room,180,3,1,0.16,1,341
230584533,Queens,Corona,Entire home/apt,99,1,64,9.5,1,329
230868224,Queens,Richmond Hill,Entire home/apt,61,2,32,4.71,1,75
11510329,Manhattan,Kips Bay,Entire home/apt,180,4,2,0.56,1,4
223846870,Queens,Springfield Gardens,Private room,45,1,17,2.6,3,0
44628416,Manhattan,Washington Heights,Entire home/apt,140,2,12,1.89,1,122
3307004,Manhattan,Harlem,Private room,99,4,2,0.32,1,24
229306781,Brooklyn,Crown Heights,Private room,70,1,2,0.3,1,73
33839663,Brooklyn,Greenpoint,Private room,60,5,5,1.16,2,133
230941034,Manhattan,Lower East Side,Private room,85,2,14,2.27,1,357
104364388,Manhattan,Chelsea,Entire home/apt,350,30,11,1.91,1,275
164692370,Brooklyn,Crown Heights,Private room,31,14,2,0.34,1,0
196915362,Queens,Astoria,Entire home/apt,190,5,1,0.16,2,55
221418152,Manhattan,Harlem,Entire home/apt,180,1,24,3.79,1,85
230961710,Brooklyn,Williamsburg,Entire home/apt,60,1,37,5.66,1,234
44354001,Brooklyn,Bedford-Stuyvesant,Private room,38,1,1,0.16,1,0
10672594,Queens,Long Island City,Entire home/apt,210,3,1,0.16,1,0
11449978,Manhattan,Harlem,Entire home/apt,350,4,17,2.59,1,23
105221828,Brooklyn,Bedford-Stuyvesant,Private room,60,2,1,0.38,1,0
32874565,Brooklyn,Williamsburg,Entire home/apt,125,15,1,0.16,1,285
230481249,Manhattan,East Harlem,Entire home/apt,155,2,18,2.73,1,123
25812202,Brooklyn,Greenpoint,Private room,45,14,2,0.32,1,21
16089151,Queens,Queens Village,Entire home/apt,85,2,17,2.63,1,14
24755227,Manhattan,SoHo,Entire home/apt,109,6,5,0.84,1,9
79355506,Brooklyn,Fort Hamilton,Entire home/apt,98,5,1,0.16,1,23
22323,Manhattan,East Village,Entire home/apt,400,1,2,0.3,1,0
231003106,Manhattan,Hell's Kitchen,Entire home/apt,125,2,22,3.55,1,230
59051417,Manhattan,East Harlem,Entire home/apt,750,3,5,0.78,6,249
231007291,Manhattan,Upper East Side,Entire home/apt,160,2,6,0.95,1,11
19478720,Brooklyn,Williamsburg,Entire home/apt,125,21,2,0.5,1,81
222946997,Queens,Springfield Gardens,Entire home/apt,93,1,24,3.64,1,19
231015527,Brooklyn,Prospect Heights,Entire home/apt,275,2,5,0.85,1,0
17139611,Manhattan,Hell's Kitchen,Entire home/apt,375,3,1,0.16,1,0
33771081,Brooklyn,Williamsburg,Private room,80,3,2,0.31,1,0
150424721,Manhattan,Chelsea,Entire home/apt,299,3,1,1.0,1,155
33238800,Manhattan,Hell's Kitchen,Private room,100,1,35,5.59,1,82
87505316,Manhattan,Upper West Side,Private room,90,3,5,0.77,1,1
16333280,Brooklyn,Prospect Heights,Private room,55,2,4,0.65,1,0
54501105,Manhattan,West Village,Entire home/apt,180,3,15,2.68,2,166
51913277,Brooklyn,Sunset Park,Private room,45,2,13,4.59,1,37
226764496,Manhattan,Upper East Side,Private room,80,1,5,0.74,4,2
226124574,Manhattan,Upper East Side,Entire home/apt,153,2,3,0.81,1,274
221934669,Manhattan,Midtown,Private room,350,1,7,1.07,2,0
30214050,Brooklyn,Williamsburg,Entire home/apt,125,5,1,0.16,1,0
231091048,Brooklyn,Bedford-Stuyvesant,Entire home/apt,600,3,1,0.16,1,66
173685298,Manhattan,Midtown,Private room,425,1,1,0.16,11,180
41191579,Brooklyn,Crown Heights,Entire home/apt,88,30,1,0.3,3,34
184641438,Queens,Sunnyside,Private room,65,1,4,0.59,2,341
230257556,Manhattan,Financial District,Entire home/apt,420,2,20,3.02,1,76
66807700,Manhattan,East Harlem,Entire home/apt,220,2,3,0.45,3,9
231123296,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,2,1,0.16,1,0
230503468,Manhattan,SoHo,Entire home/apt,380,2,12,1.89,1,0
145662625,Queens,Long Island City,Private room,45,3,2,0.38,1,5
56394959,Queens,Arverne,Private room,300,2,3,0.47,1,133
227995389,Manhattan,East Village,Entire home/apt,443,1,30,4.92,1,165
231133484,Manhattan,Harlem,Private room,50,1,3,0.47,1,0
170223089,Manhattan,Midtown,Entire home/apt,116,2,28,4.57,1,99
222900797,Manhattan,Upper East Side,Private room,119,3,32,5.22,1,239
11286990,Manhattan,SoHo,Entire home/apt,225,2,9,2.08,1,11
29854797,Bronx,Claremont Village,Entire home/apt,150,3,29,4.7,1,109
231144414,Manhattan,Hell's Kitchen,Entire home/apt,179,2,17,4.77,1,229
230517521,Queens,Ridgewood,Entire home/apt,200,2,1,1.0,1,0
17259675,Brooklyn,Bushwick,Private room,60,1,3,0.48,1,0
231161473,Manhattan,Hell's Kitchen,Private room,83,2,1,0.15,1,0
6151483,Manhattan,West Village,Entire home/apt,300,4,8,1.28,1,21
17875227,Manhattan,Upper West Side,Private room,55,5,4,0.59,1,3
34119511,Brooklyn,Bedford-Stuyvesant,Private room,30,2,1,0.15,1,0
219517861,Manhattan,Murray Hill,Entire home/apt,262,2,8,1.86,327,91
219517861,Manhattan,Murray Hill,Entire home/apt,255,2,14,2.59,327,81
219517861,Manhattan,Murray Hill,Entire home/apt,245,2,4,0.94,327,137
219517861,Manhattan,Hell's Kitchen,Entire home/apt,185,29,1,1.0,327,281
219517861,Manhattan,Hell's Kitchen,Entire home/apt,185,29,1,1.0,327,332
219517861,Manhattan,Murray Hill,Entire home/apt,252,2,7,1.19,327,117
219517861,Manhattan,Hell's Kitchen,Entire home/apt,189,29,1,0.94,327,325
219517861,Manhattan,Murray Hill,Entire home/apt,228,2,5,0.91,327,111
219517861,Manhattan,Murray Hill,Entire home/apt,240,2,4,1.06,327,99
219517861,Manhattan,Murray Hill,Entire home/apt,241,2,4,1.3,327,130
219517861,Manhattan,Murray Hill,Entire home/apt,265,2,5,1.21,327,83
219517861,Manhattan,Murray Hill,Entire home/apt,263,2,5,0.99,327,62
219517861,Manhattan,Murray Hill,Entire home/apt,243,2,6,1.09,327,153
219517861,Manhattan,Murray Hill,Entire home/apt,254,2,1,0.34,327,159
222654299,Queens,Elmhurst,Private room,35,3,4,0.76,1,310
6857284,Brooklyn,Prospect Heights,Private room,45,2,3,0.49,1,0
70143818,Brooklyn,Williamsburg,Private room,80,3,4,0.63,1,280
88774551,Manhattan,Morningside Heights,Entire home/apt,80,3,1,0.15,1,0
6586697,Queens,Astoria,Private room,60,2,1,0.16,3,51
129324501,Brooklyn,Fort Greene,Entire home/apt,115,2,1,1.0,1,16
71867363,Manhattan,Upper East Side,Entire home/apt,235,3,7,1.14,1,0
866089,Manhattan,Little Italy,Private room,150,5,1,0.16,3,0
65775049,Brooklyn,Clinton Hill,Private room,100,5,1,0.15,2,6
231141701,Manhattan,Midtown,Entire home/apt,199,1,5,1.43,1,0
6983558,Manhattan,Roosevelt Island,Private room,150,2,14,2.25,1,7
77825548,Brooklyn,Williamsburg,Private room,100,1,1,0.16,1,0
221591996,Manhattan,Hell's Kitchen,Private room,89,5,2,0.32,1,0
69713712,Bronx,Hunts Point,Private room,70,2,1,0.16,1,342
231212364,Brooklyn,Bensonhurst,Entire home/apt,113,3,13,2.07,2,118
231216524,Manhattan,Hell's Kitchen,Shared room,80,1,18,2.67,5,48
19902999,Manhattan,Midtown,Entire home/apt,150,1,1,0.16,1,0
1532337,Bronx,Van Nest,Shared room,20,14,1,0.48,4,139
208367810,Brooklyn,Borough Park,Shared room,40,3,2,0.55,4,50
1121064,Manhattan,Lower East Side,Entire home/apt,499,1,18,2.83,1,356
193626078,Bronx,Williamsbridge,Entire home/apt,200,1,34,5.13,3,347
4333342,Manhattan,East Village,Private room,75,1,15,2.88,2,0
193626078,Bronx,Belmont,Entire home/apt,299,1,10,1.52,3,322
26556695,Manhattan,Midtown,Entire home/apt,1075,1,4,0.61,6,365
231272145,Brooklyn,Bedford-Stuyvesant,Private room,55,1,1,0.16,2,0
85165113,Brooklyn,Bedford-Stuyvesant,Entire home/apt,50,3,11,1.69,2,26
2139368,Manhattan,East Village,Entire home/apt,175,5,1,0.16,1,0
231298987,Manhattan,Lower East Side,Entire home/apt,200,4,1,0.26,1,0
90230216,Manhattan,Lower East Side,Entire home/apt,102,2,2,0.3,1,0
197190247,Manhattan,Hell's Kitchen,Shared room,99,1,7,1.04,7,33
231303544,Queens,Astoria,Entire home/apt,200,2,23,3.5,1,265
134741341,Queens,Astoria,Private room,55,7,2,0.33,2,0
12012671,Brooklyn,Bedford-Stuyvesant,Private room,65,5,1,0.15,1,0
116742660,Queens,Astoria,Entire home/apt,140,4,3,0.48,1,101
87859431,Brooklyn,Park Slope,Entire home/apt,100,2,2,0.31,1,1
96049478,Manhattan,NoHo,Entire home/apt,550,7,4,1.38,1,14
231322933,Manhattan,Hell's Kitchen,Entire home/apt,134,1,33,5.08,1,20
231267860,Manhattan,Harlem,Private room,150,2,12,4.04,1,184
25612580,Brooklyn,Williamsburg,Entire home/apt,105,2,14,3.96,1,144
14819229,Brooklyn,Williamsburg,Private room,75,4,1,0.53,1,47
231327254,Manhattan,Greenwich Village,Entire home/apt,250,3,22,3.53,1,244
17413870,Manhattan,East Village,Entire home/apt,295,3,5,0.8,1,140
32581689,Brooklyn,Sunset Park,Private room,32,3,1,0.16,1,0
53911974,Brooklyn,Bushwick,Private room,35,30,1,0.77,1,0
21154516,Manhattan,Upper East Side,Entire home/apt,180,2,15,3.06,1,57
36213174,Brooklyn,Williamsburg,Private room,70,5,1,0.16,1,0
86534046,Manhattan,Upper East Side,Entire home/apt,130,1,4,0.63,1,0
3737055,Manhattan,Washington Heights,Private room,60,1,34,5.34,1,66
231352789,Staten Island,Stapleton,Private room,85,2,26,3.92,3,305
231216524,Manhattan,Hell's Kitchen,Shared room,80,1,19,2.82,5,52
231216524,Manhattan,Hell's Kitchen,Shared room,80,1,39,5.82,5,22
79472397,Manhattan,Hell's Kitchen,Entire home/apt,220,5,7,1.53,1,22
231216524,Manhattan,Hell's Kitchen,Shared room,80,1,24,3.58,5,46
16026189,Manhattan,Upper East Side,Private room,120,2,7,1.11,2,66
14100888,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,200,2,15,2.3,1,0
231370569,Brooklyn,Bedford-Stuyvesant,Private room,40,7,13,2.39,1,93
213069141,Brooklyn,Williamsburg,Private room,60,2,1,1.0,1,210
23828476,Bronx,Allerton,Private room,80,3,4,0.6,1,155
17450152,Manhattan,Hell's Kitchen,Entire home/apt,230,1,17,4.21,5,282
2279677,Manhattan,Harlem,Private room,99,2,17,2.54,1,43
22010249,Brooklyn,Bushwick,Private room,70,3,15,2.32,2,137
231456842,Manhattan,Hell's Kitchen,Entire home/apt,139,2,5,0.79,1,10
106396058,Manhattan,Upper East Side,Entire home/apt,135,25,1,0.15,1,0
28720717,Manhattan,East Village,Entire home/apt,350,3,2,0.38,2,342
41511227,Brooklyn,Gowanus,Entire home/apt,99,2,1,0.18,1,0
231474021,Manhattan,East Harlem,Private room,65,365,1,0.57,1,0
228231975,Brooklyn,Williamsburg,Entire home/apt,450,1,12,2.79,1,334
35253342,Brooklyn,Bay Ridge,Entire home/apt,120,9,1,0.6,3,3
111091786,Brooklyn,East Flatbush,Private room,60,3,2,0.31,1,189
38609581,Brooklyn,Prospect Heights,Private room,130,3,1,0.16,2,0
187487947,Brooklyn,Greenpoint,Entire home/apt,100,1,26,4.67,6,0
43930499,Queens,Elmhurst,Private room,75,1,14,5.38,2,256
231503052,Brooklyn,Sheepshead Bay,Entire home/apt,199,3,16,2.57,1,129
231515893,Manhattan,SoHo,Entire home/apt,183,2,35,5.36,1,294
231192888,Brooklyn,Bedford-Stuyvesant,Private room,35,2,21,3.33,1,100
96379433,Brooklyn,Sunset Park,Shared room,22,1,5,0.81,2,0
274296,Brooklyn,Windsor Terrace,Entire home/apt,104,3,30,4.95,1,43
16145840,Manhattan,East Harlem,Entire home/apt,100,2,1,0.18,2,0
129124146,Queens,Elmhurst,Entire home/apt,150,3,2,0.78,3,107
26556695,Manhattan,Midtown,Entire home/apt,820,1,1,1.0,6,365
42676520,Manhattan,Harlem,Private room,69,1,61,9.29,2,8
231459188,Bronx,Fieldston,Private room,49,1,3,0.45,1,0
139479838,Manhattan,Chelsea,Entire home/apt,205,4,17,3.4,1,44
1602948,Manhattan,Chinatown,Entire home/apt,91,5,2,0.33,1,1
188230441,Queens,Flushing,Private room,90,1,27,4.09,1,29
53243644,Brooklyn,Bedford-Stuyvesant,Private room,45,1,6,0.97,2,3
8525142,Manhattan,East Village,Entire home/apt,520,3,7,1.14,1,80
231628393,Queens,Flushing,Entire home/apt,58,2,19,2.95,1,57
9891348,Manhattan,Kips Bay,Entire home/apt,130,2,11,1.76,1,4
227353438,Queens,Astoria,Private room,70,2,1,0.27,1,0
88221919,Brooklyn,Williamsburg,Private room,40,2,5,1.3,1,0
231663345,Manhattan,Nolita,Private room,399,3,7,1.57,1,246
41059169,Brooklyn,Williamsburg,Private room,118,2,4,0.67,3,112
28875304,Brooklyn,Bushwick,Private room,37,2,8,1.25,2,1
231675945,Manhattan,West Village,Entire home/apt,370,3,20,3.02,1,155
231681941,Bronx,West Farms,Entire home/apt,165,2,4,0.63,1,310
152386567,Manhattan,Lower East Side,Private room,125,1,4,0.79,2,165
90818631,Manhattan,Hell's Kitchen,Private room,99,3,6,1.02,1,5
222886357,Queens,Sunnyside,Private room,35,1,37,5.84,2,0
98522037,Brooklyn,Sunset Park,Entire home/apt,100,2,5,0.82,1,0
49909186,Manhattan,Chinatown,Private room,150,4,12,1.89,2,72
108810117,Brooklyn,Fort Greene,Entire home/apt,175,3,4,0.63,1,9
231719679,Brooklyn,East Flatbush,Entire home/apt,75,1,27,4.26,1,185
87833104,Queens,Sunnyside,Entire home/apt,85,4,3,0.56,1,12
184670155,Manhattan,Upper East Side,Private room,100,1,10,1.69,2,0
5715157,Brooklyn,Clinton Hill,Entire home/apt,200,1,19,2.94,1,285
1532337,Bronx,Van Nest,Shared room,20,10,2,0.32,4,114
48325116,Brooklyn,Bushwick,Entire home/apt,155,2,1,1.0,1,10
20862635,Manhattan,Hell's Kitchen,Entire home/apt,400,4,17,2.73,1,0
94380772,Queens,East Elmhurst,Entire home/apt,60,1,3,3.0,1,50
37986167,Manhattan,Hell's Kitchen,Entire home/apt,135,3,28,4.24,2,141
231831493,Queens,Elmhurst,Entire home/apt,200,1,1,0.15,1,0
230527676,Brooklyn,Bushwick,Private room,140,1,4,0.63,2,365
5962328,Queens,Flushing,Entire home/apt,120,30,1,0.43,15,303
9770967,Manhattan,Chelsea,Entire home/apt,250,30,2,0.34,1,233
15942513,Brooklyn,South Slope,Private room,90,2,15,2.34,1,91
5909599,Queens,Ditmars Steinway,Entire home/apt,200,3,1,0.5,2,11
74841734,Manhattan,Hell's Kitchen,Entire home/apt,200,6,2,1.43,1,11
10415675,Manhattan,Harlem,Private room,55,3,11,1.76,7,1
10415675,Manhattan,Harlem,Private room,55,5,7,1.09,7,154
231863607,Manhattan,East Harlem,Entire home/apt,250,2,10,1.54,1,0
10415675,Manhattan,Harlem,Private room,50,5,4,1.11,7,237
10415675,Manhattan,Harlem,Private room,58,5,2,0.33,7,314
190124793,Queens,Long Island City,Private room,56,13,1,0.15,1,12
10415675,Manhattan,Harlem,Private room,55,4,13,2.29,7,299
81534306,Manhattan,Washington Heights,Entire home/apt,160,2,1,0.16,2,0
30600933,Manhattan,Harlem,Entire home/apt,149,1,15,2.43,1,35
230025652,Queens,St. Albans,Private room,35,2,11,1.72,4,3
8822878,Brooklyn,Windsor Terrace,Entire home/apt,250,2,1,1.0,1,84
229142922,Brooklyn,Bedford-Stuyvesant,Private room,175,2,1,0.2,2,89
190389545,Queens,Long Island City,Private room,55,3,16,2.42,2,3
231929970,Brooklyn,Bedford-Stuyvesant,Private room,55,1,1,0.16,1,0
82735692,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,20,3.16,1,273
3363749,Brooklyn,Williamsburg,Private room,89,6,8,1.98,3,260
8033432,Manhattan,Hell's Kitchen,Private room,140,2,1,0.33,4,39
163035332,Manhattan,SoHo,Entire home/apt,649,2,17,2.59,3,281
1532337,Bronx,Van Nest,Shared room,20,10,3,0.68,4,25
3363749,Brooklyn,Williamsburg,Entire home/apt,189,6,2,0.45,3,242
231959634,Brooklyn,Bushwick,Private room,55,1,23,3.77,2,28
93317715,Queens,Ridgewood,Private room,65,4,1,0.41,1,0
28142165,Manhattan,Harlem,Private room,89,2,6,0.95,2,170
28142165,Manhattan,Harlem,Private room,89,2,10,2.01,2,127
61586251,Manhattan,Nolita,Entire home/apt,165,1,3,0.46,1,12
2623620,Manhattan,Greenwich Village,Entire home/apt,142,3,3,0.45,1,0
2084313,Queens,Corona,Private room,46,2,4,0.63,1,0
31247820,Manhattan,Washington Heights,Private room,75,1,1,0.16,1,0
60127679,Brooklyn,Bedford-Stuyvesant,Private room,63,1,63,9.64,2,47
6675227,Brooklyn,Sunset Park,Private room,75,2,2,0.32,1,16
224815152,Manhattan,Hell's Kitchen,Private room,249,1,13,2.13,8,81
13143585,Brooklyn,Bushwick,Entire home/apt,250,2,1,0.16,2,0
57090879,Brooklyn,Crown Heights,Private room,60,1,1,0.16,1,0
208367810,Brooklyn,Borough Park,Shared room,35,2,1,0.16,4,87
26992810,Brooklyn,Bushwick,Entire home/apt,100,3,12,1.93,1,12
227919091,Queens,Jamaica,Entire home/apt,65,2,27,4.4,1,182
231468237,Manhattan,Hell's Kitchen,Entire home/apt,399,5,21,3.44,1,118
90687626,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,7,1,1.0,1,68
31044879,Queens,Sunnyside,Private room,60,3,8,1.27,2,0
230527676,Brooklyn,Bushwick,Private room,100,7,1,0.16,2,365
60658041,Manhattan,Upper East Side,Private room,125,3,2,0.3,1,0
10803693,Manhattan,Greenwich Village,Private room,90,7,3,0.94,1,88
146675319,Bronx,Fordham,Entire home/apt,100,2,12,2.98,3,20
155691570,Queens,East Elmhurst,Private room,35,1,65,10.05,5,85
5576749,Brooklyn,Greenpoint,Private room,75,2,9,1.42,1,0
191442758,Manhattan,Harlem,Private room,28,4,6,1.05,1,0
16285179,Manhattan,Two Bridges,Private room,85,1,6,1.67,2,42
227413647,Queens,Jackson Heights,Private room,50,2,29,4.73,1,16
232152341,Queens,St. Albans,Entire home/apt,80,2,11,2.31,1,313
113805886,Manhattan,Upper East Side,Entire home/apt,350,31,1,0.34,33,342
228571016,Manhattan,Harlem,Private room,295,1,2,0.76,2,89
50364039,Brooklyn,Williamsburg,Entire home/apt,130,2,25,3.99,3,261
3722715,Brooklyn,Bedford-Stuyvesant,Private room,80,2,9,1.48,2,0
163603458,Queens,Queens Village,Entire home/apt,79,1,59,9.03,2,36
19630705,Queens,Long Island City,Entire home/apt,70,3,2,0.32,1,4
1488170,Manhattan,East Village,Entire home/apt,225,5,2,0.37,1,90
231465803,Manhattan,Chelsea,Entire home/apt,300,2,13,2.57,1,16
105310740,Brooklyn,Bedford-Stuyvesant,Entire home/apt,83,30,1,0.81,3,349
4399103,Manhattan,Greenwich Village,Entire home/apt,310,31,18,2.87,2,7
224815152,Manhattan,Hell's Kitchen,Private room,209,1,20,3.28,8,53
185265758,Manhattan,Harlem,Entire home/apt,247,2,24,4.26,2,263
123519201,Manhattan,Inwood,Entire home/apt,300,1,12,2.98,2,357
231150375,Brooklyn,Bedford-Stuyvesant,Private room,80,3,11,1.95,4,160
47746841,Manhattan,Upper East Side,Private room,99,3,14,3.09,1,44
232251881,Queens,Springfield Gardens,Private room,100,1,86,13.3,8,335
85664849,Brooklyn,Crown Heights,Private room,60,1,6,1.5,1,327
172369331,Brooklyn,Sheepshead Bay,Shared room,40,3,1,0.26,10,281
169959693,Manhattan,Chinatown,Entire home/apt,189,2,10,1.59,1,35
382836,Manhattan,Hell's Kitchen,Entire home/apt,300,2,5,1.06,4,173
